"estimacion_id","descripcion","precio"
18331,"Tono",0.00
18331,"Guia de Bomper Rh",0.00
18331,"Multiple de Admision",0.00
18331,"Enfriador de aceite  de caja",0.00
18331,"Tolva lateral de condensador RH",0.00
18331,"Tolva lateral de condensador  LH",0.00
18331,"Aceite de Motor 7/4",0.00
18331,"Aceite de caja",0.00
18331,"Mangueras de compresor- Condenssador/2",0.00
18331,"Filtro de Aceite",0.00
18331,"Juego de Pitos",0.00
18331,"Mangueras de Compesor - Evaporador /2",0.00
18330,"Amortiguadores traseros Rh y Lh",0.00
18330,"Puente trasero donde va la llanta de Repuesto",0.00
18330,"Mazo de hojas de resorte tras LH",0.00
18330,"Camisa del diferencial",0.00
18330,"Balinera de flecha trasera  LH",0.00
18330,"Sensor de ABS Trasero LH",0.00
18330,"Arnet para sistema de Sensores traseros",0.00
18330,"Manguera de Freno Rh trasera",0.00
18330,"Bomper Trasero",0.00
18330,"Cola de Escape",0.00
18330,"Patas de Bomper trasero",0.00
18330,"Sello de Flecha trasera LH",0.00
18330,"Bisagras de compuerta trasera  2",0.00
18330,"Manecilla Cromada de compuerta Trasera",0.00
18330,"Reflector trasero de compuerta",0.00
18330,"Compuerta trasera",0.00
18330,"Paila Completa",0.00
18330,"Tapadera de combustible",0.00
18330,"Flecha trasera LH",0.00
18330,"Sensor de ABS trasero RH",0.00
18330,"Manguera de freno Lh Trasera",0.00
18330,"Stop Rh y Lh Let",0.00
18330,"Mofle  de escape",0.00
18330,"Mazo de Hoja sde resorte tras. Rh",0.00
18330,"Larguero trasero de Chassis Lh",0.00
18330,"Rin de Repuesto",0.00
18330,"Duralainer",0.00
18330,"Tolva Plastica de Faldon Lh",0.00
18330,"Tolva Plastica de Faldon RH",0.00
18330,"Porta llantas",0.00
18329,"Seguros de tolva superior de marco montaje",0.00
18329,"Tono",0.00
18329,"Patas de Tono RH/LH",0.00
18329,"Foco LH",0.00
18328,"Foco LH",0.00
18328,"Guardafango LH",0.00
18328,"Copa de rin #14 Del LH",0.00
18328,"seguros de bomper frontal",0.00
18326,"Lodera del. LH",0.00
18324,"PAral trasero de faldon /Usado",15000.00
18323,"seguros de bomper frontal",300.00
18322,"Bulbo de Halogena RH/LH H16",1400.00
18321,"Pescante LH",0.00
18321,"Puerta Del. LH",0.00
18321,"Guardafango LH",0.00
18321,"Moldura de pescante LH",0.00
18320,"Cañuela exterior de  puerta  del. LH",0.00
18320,"Puerta trasera LH",0.00
18320,"Faldon LH",0.00
18320,"Chapa de puerta trasera  LH",0.00
18320,"Cremallera de  puerta trasera LH",0.00
18320,"Chapa de puerta  del. LH",0.00
18320,"Puerta  del. LH",0.00
18320,"Manecilla de  puerta del. LH",0.00
18320,"Complemento de  manecilla de  puerta del. LH",0.00
18320,"Cremallera d epuerta del. LH",0.00
18320,"empaque de  contorno de  puerta trasera  LH",0.00
18320,"Bisagras de  puerta trasera LH 2",0.00
18320,"Seguros de tapicerias de  puertas",600.00
18320,"Evaluacion de  vidrio de  puerta  trasera LH",0.00
18320,"Tapiceria interna de  pescante del. LH",0.00
18320,"Vidrio de  puerta del. LH",0.00
18318,"Vidrio Frontal",0.00
18318,"Parrilla frontal",0.00
18318,"Esquinera  RH/LH de tolva de  parbrisas",0.00
18318,"Guia LH/RH de  bomper  frontal",0.00
18318,"Rejilla LH de tapon",0.00
18318,"Emblema Frontal",1500.00
18318,"seguiros varios",850.00
18318,"Porta placa Frontal",500.00
18318,"Punta de chasis LH sup.",6720.00
18318,"Condensador",0.00
18318,"Radiador Principal",5500.00
18318,"Rejilla central de  bomper frontal",1500.00
18318,"Foco LH",0.00
18318,"Radiador  auxiliar",3200.00
18318,"ventiladora de  radiador auxiliar",0.00
18318,"Bomper frontal",0.00
18317,"Vidrio de faldon RH",0.00
18317,"Hule de vidrio puerta del RH",0.00
18317,"Seguros de fender Tras RH (7)",210.00
18316,"Guia LH de Bomper frontal",0.00
18316,"Tapon lh de halogena",0.00
18316,"Extensión de fender del LH",0.00
18316,"Seguros de bomper forntal",300.00
18316,"Base de Foco LH",0.00
18316,"Bomper frontal",0.00
18315,"Vidrio Frontal",0.00
18315,"Moldura Superior de Bomper Trasero",0.00
18315,"Moldura inferior de Bomper trasero",0.00
18315,"Guia LH de Bomper trasero",0.00
18315,"Stop LH",0.00
18315,"Bomper frontal",0.00
18315,"Bomper trasero",0.00
18315,"Compuerta trasera",0.00
18314,"Guia LH de Bomper frontal",1800.00
18314,"Foco LH",8500.00
18314,"Parrilla Frontal",2800.00
18314,"Bomper frontal",2800.00
18314,"seguros de bomper frontal",300.00
18314,"Vidrio frontal  + polarizado",4500.00
18313,"Emblema frontal",0.00
18313,"Refuerzo de  bomper frontal",0.00
18313,"Focos RH/LH",0.00
18313,"Bomper frontal sueprior",0.00
18313,"Parrilla frontal",0.00
18313,"seguros de  bomper frontal",0.00
18313,"seguros  de  tolvas de  guardafangos RH/*LH",0.00
18313,"filler de  parrilla frontal",0.00
18313,"seguros de  parrilla frontal",0.00
18313,"base de  emblema frontal",0.00
18313,"Condensador",0.00
18313,"Guias de  focos RH/LH",0.00
18313,"Radiador",0.00
18313,"Halogenas RH/LH",0.00
18313,"Ventiladora de  Motor",0.00
18313,"Bomper frontal  inferior",0.00
18313,"Parrilla frontal",0.00
18313,"Guia RH/LH de bomper frontal",0.00
18311,"Retrovisor RH - con cromo",0.00
18311,"Bomper frontal",0.00
18311,"Guia de Bomper Frontal RH",0.00
18311,"Cromo de guardafango RH",0.00
18311,"seguros de bomper frontal",300.00
18310,"Grada LH",0.00
18309,"Compuerta trasera",0.00
18309,"Stop RH/LH",0.00
18309,"evaluacion de chapa de  compuerta  trasera",0.00
18309,"evaluacion de cromo de compuerta  trasera",0.00
18309,"seguros de  bomper trasero    10",0.00
18309,"seguros de  moldura de compuerta trasera",0.00
18308,"Muñon del RH",0.00
18308,"Amortiguador RH",0.00
18308,"Bufa de rueda del Rh",0.00
18308,"Balinera del RH",0.00
18308,"Terminales de dirección RH",0.00
18308,"Soporte de amortiguador del RH",0.00
18308,"Evaluar tijera inf RH",0.00
18307,"Stop RH     de faldon",1500.00
18307,"Patas de Bomper",0.00
18307,"Moldura Superior de Bomper Trasero",0.00
18307,"Bomper trasero equivalente",5500.00
18306,"Vidrio de puerta trasero RH",0.00
18305,"Foco rh/lh",0.00
18305,"emblema frontal",0.00
18305,"Tolva central de  condensador",0.00
18305,"Guardafango LH",0.00
18305,"Chapa de  tono",0.00
18305,"Bomper frontal",0.00
18305,"Tolvas de  guardafango   rh/lh",0.00
18305,"Tolva sup. De marco montaje frontal",0.00
18305,"Tono",0.00
18305,"Patas de  tono rh y lh",0.00
18305,"Spoiler  inferior de bomper frontal",0.00
18305,"Bomper frontal",0.00
18305,"Parrilla frontal",0.00
18305,"Tolvas laterales de condensador RH/LH",0.00
18304,"Sensor de Rueda trasera Rh",4350.00
18302,"Bomper frontal",0.00
18302,"Guia de bomper frontal  RH",0.00
18302,"seguros de bomper frontal",250.00
18302,"seguros de fender Del/Tras",300.00
18302,"Rejilla central de Bomper frontal",0.00
18302,"Parrilla Frontal",0.00
18302,"Emblema Frontal",0.00
18302,"Cromo lateral de bomper frontal RH Sup/Inf",0.00
18302,"Moldura inf de bomper frontal",0.00
18302,"Tapon de Bomper Frontal RH",0.00
18301,"seguros de bomper frontal",250.00
18301,"Emblema frontal (H)",0.00
18301,"Seguros de tolva inferior de motor",250.00
18301,"Cromo de parrilla frontal  3 piezas",0.00
18300,"Tapon de halogena RH",0.00
18300,"Copa de Rin Del N°16",0.00
18300,"Tolva de guardafango Rh",0.00
18300,"Guardafango RH/LH",0.00
18300,"Guia de bomper frontal RH/LH",0.00
18300,"Bomper frontal",0.00
18300,"Patas de Tono RH/LH",0.00
18300,"Puerta del RH",0.00
18300,"Foco RH/LH",0.00
18299,"Terminal de barra Estabilizadora Rh-Equivalente",600.00
18299,"Hules de Barra Estabilizadora -Equivalente",400.00
18299,"Terminal de barra Estabilizadora Rh-Equivalente",600.00
18297,"Aro de sensor frontal",0.00
18297,"Moldura Superior de parrilla Frontal",0.00
18297,"evaluacion parrilla frontal",0.00
18297,"Cromo de parrilla LH",0.00
18296,"Bomper frontal",0.00
18296,"Cromo Inf. LH de bomper frontal",0.00
18296,"Feneder del. LH",0.00
18296,"Tapon de halogena LH",0.00
18296,"Seguros de fender del. LH (6)",0.00
18296,"Guia Del. LH",0.00
18295,"Retrovisor Lh",0.00
18295,"Foco LH",0.00
18295,"Bomper frontal",6000.00
18295,"Guia de bomper frontal Lh",0.00
18295,"Halogena LH",0.00
18294,"seguros de bomper frontal   10",250.00
18294,"Guia de Bomper Frontal RH",0.00
18294,"Foco RH",0.00
18294,"Bomper frontal",0.00
18292,"Seguros  varios",250.00
18291,"Retrovisor Lh",1800.00
18291,"Guia de Bomper frontal  LH",600.00
18291,"Guia de Bomper trasero  LH",800.00
18291,"Bomper frontal",4800.00
18290,"Refuerzo de bomper frontal - Equivalente",3000.00
18290,"Caja de Resonancia",0.00
18290,"Tolva de guardafango RH/LH - Equivalente",1000.00
18290,"Halogena RH/LH- Equivalente",3800.00
18290,"seguros de bomper frontal",200.00
18290,"Seguros de tolva de guardafango",600.00
18289,"seguros de fender del.  LH",0.00
18289,"Retrovisor LH Electrico",0.00
18289,"Fender del LH",0.00
18288,"Vidrio Frontal + Polarizado Intermedio",0.00
18287,"seguros de tolva de pescante  RH",300.00
18287,"Seguros de  tolvas de  guardafango RH",300.00
18287,"Evaluacion de soporte de amortiguadores RH",0.00
18287,"Tolva de pescante RH",0.00
18287,"Copa de rin N°15  Del/Tras RH",0.00
18287,"Tolva de guardafango Rh",0.00
18287,"Tijera Inf RH",0.00
18287,"Evaluacion de amortiguador RH",0.00
18284,"1 Galon de coolant",95.00
18284,"Mega Grey",80.00
18283,"Aceite de transmicion",900.00
18283,"Cremallera de  direccion/ Equivalente",19850.00
18283,"Bushines para Tijeras Delanteras",3950.00
18282,"Moldura cromada de compuerta trasera",0.00
18282,"Ventolera de Faldon Rh",0.00
18282,"Fom de Bomper trasero",0.00
18282,"Bulbos de hacha /2",0.00
18282,"Seguros para bomper trasero/10",0.00
18282,"Stop LH",0.00
18282,"Tolva plastica faldon Rh",0.00
18282,"Seguros para Tolva Faldon plastica /6",0.00
18282,"Guia de Bomper Rh",0.00
18282,"Refuerzo de faldon Rh",0.00
18282,"Faldon RH",0.00
18282,"Stop de compuerta RH",0.00
18282,"Stop faldon Rh",0.00
18282,"Bomper Traseo",0.00
18282,"Reflector Bomper Trasero RH",0.00
18282,"Seguros tapiceria faldon/12",0.00
18281,"Guia de bomper Lado Lh",0.00
18281,"Bomper Trasero Inferior",0.00
18281,"Seguros para Moldura compuerta trasera",0.00
18281,"Seguros para Bomper /12",0.00
18281,"Evaluacion de reflector Lh",0.00
18281,"Refuerzo trasero",0.00
18281,"Colgantes de Escape /2",0.00
18280,"Foco RH/LH",0.00
18280,"Muñequin del. RH",0.00
18280,"Terminal del. RH",0.00
18280,"Bomper frontal superior",0.00
18280,"Enfriador de aceite de caja",0.00
18280,"2 mangueras de enfriador de caja",0.00
18280,"3/4 Aceite Caja CVT",0.00
18280,"Manguera Inf. radiador",0.00
18280,"retrovisor rh con via",0.00
18280,"Amortiguador del. RH",0.00
18280,"Cobertor  de muñon del. RH",0.00
18280,"Terminal de barra estabilizadora Del RH/LH",0.00
18280,"Bufa del. RH",0.00
18280,"Rejilla inferior de bomper frontal",0.00
18280,"Refuerzo Inferior de bomper frontal",0.00
18280,"Muñon Del. RH",0.00
18280,"Emblema frontal",0.00
18280,"Chapa de Tono",0.00
18280,"Coolant",0.00
18280,"Radiador",0.00
18280,"Condensador",0.00
18280,"Balinera del. RH",0.00
18280,"Tolva de guardafango Rh",0.00
18280,"Flecha externa del. RH",0.00
18280,"Parrilla Frontal",0.00
18280,"Tijera del. RH",0.00
18280,"Marco Montaje Frontal",0.00
18280,"Flecha interna del. RH",0.00
18280,"Tolva de Guardafango LH",0.00
18280,"bomper frontal inferior",0.00
18280,"Guardafango LH/RH",0.00
18280,"Tono",0.00
18280,"Cromo de parrilla frontal superior",0.00
18280,"Guia LH de Bomper frontal",0.00
18280,"Pata de Tono RH/LH",0.00
18280,"Hule de tono interno",0.00
18280,"bulbos H11 (2)",0.00
18280,"Tolva inferior de motor 3 secciones",0.00
18280,"Moldura central de bomper frontal",0.00
18280,"Halogena LH",0.00
18280,"Aro de halogena LH",0.00
18280,"Motor de deposito de parabrisas",0.00
18280,"Bateria de Motor",0.00
18280,"Bulbos 9005 (2)",0.00
18280,"Bulbos H-7 (2)",0.00
18280,"Cromo de parrilla frontal inferior",0.00
18277,"Tijeras delanteras RH/LH  Equivalente",3900.00
18277,"Borner de bateria Positivo  Equivalente",600.00
18277,"Empaque de carter Equivalente",1500.00
18277,"Turbo de motor  Equivalente",0.00
18277,"Terminales de barra estab del RH/LH  Equivalente",900.00
18277,"Terminales de barra estab Tras RH/LH  Equivalente",950.00
18277,"Foco H7 (1)",120.00
18277,"Empaque de tapadera de Valvula  Equivalente",450.00
18277,"Bulbo de freno de 2 contacto (1)",70.00
18277,"Barras tensoras trasera RH/LH Equivalente",1600.00
18277,"Botas de flecha delanteras RH/LH  Equivalente",650.00
18277,"Juego de parabrisas Del/Tras",800.00
18277,"Filtro de combustible  Equivalente",260.00
18277,"Tijeras superiores traseras RH/LH  Equivalente",6600.00
18277,"7/4 aceite de motor 15w40",1800.00
18277,"Filtro de A/C",310.00
18277,"Filtro de aceite(Elemento)",250.00
18277,"Filtro de aire de motor  Equivalente",180.00
18277,"Fricciones traseras (4)  Equivalente",1200.00
18277,"Bomba para agua  Equivalente",1600.00
18277,"Polea Lisa  Equivalente",1300.00
18277,"Tensor de faja  Equivalente",1800.00
18277,"Manguera de Freno Del LH",600.00
18276,"Bomper trasero sup",0.00
18276,"Seguros de bomper trasero (10)",350.00
18276,"Llanta Tras LH 225/60/R17",0.00
18276,"Seguros de tolva de faldon LH (8)",280.00
18276,"Tolva de faldon LH",0.00
18275,"Via LH  de bomper frontal",0.00
18275,"Guia LH de Bomper frontal",0.00
18275,"Foco LH",0.00
18275,"Guardafango LH",0.00
18275,"Stop RH de compuerta",0.00
18275,"Stop RH/LH de faldon",0.00
18275,"Bomper trasero",0.00
18275,"Bomper frontal",0.00
18274,"Terminal de  barra  estabilizadora  deL. LH",4156.10
18274,"Tijera  inferior del. LH",28600.00
18274,"Punta de  flecha del. Lh",20500.00
18274,"Tijera superior  del. LH",12450.00
18274,"Rin de  lujo del. LH  18",0.00
18274,"Muñequin del. LH",4395.36
18274,"Terminal del. LH",5720.00
18274,"Amortiguador del. LH",31449.95
18274,"Seguros  Varios",600.00
18274,"Balinera delantera LH",2691.00
18274,"Guia lh de foco",11049.20
18274,"Muñon   delantero LH",16385.21
18274,"Tolva de guardafango LH",6900.00
18274,"Bufa de  rueda del. LH",3500.00
18274,"Fender del. LH",8628.19
18274,"Bota de punta de flecha del. LH",4500.00
18274,"Guia LH de bomper frontal",1521.27
18274,"Foco LH      CON RAYON",0.00
18274,"Retrovisor LH  avaible  electrico",23500.00
18274,"Guardafango LH",16534.70
18274,"Sensor   de ABS delantero LH",2850.00
18273,"Muñequin del Lh",0.00
18273,"Chapa de Puerta LH",0.00
18273,"Muñon del LH",0.00
18273,"Bufa del LH",0.00
18273,"Empaque de contro de vidrio puerta LH",0.00
18273,"pescante LH",0.00
18273,"Grada LH",0.00
18273,"Guia de Bomper frontal Lh",0.00
18273,"Balinera del LH",0.00
18273,"Bomper frontal",0.00
18273,"Tijera sup e inf del LH",0.00
18273,"Empaque de contorno de puerta LH",0.00
18273,"Vidrio puerta LH",0.00
18273,"Tapiceria puerta LH",0.00
18273,"Amortiguador del LH",0.00
18273,"Llavin Puerta LH",0.00
18273,"Rin N°15 convencional",0.00
18273,"Manecilla Puerta LH",0.00
18273,"Vidrio frontal  + polarizado",0.00
18273,"Recibidor de Puerta LH",0.00
18273,"Breque de puerta LH",0.00
18273,"Puerta LH",0.00
18273,"Empaque inf de puerta LH",0.00
18273,"Cremallera de puerta LH",0.00
18273,"Cañuela Exterior de Puerta LH",0.00
18273,"Asiento del lh",0.00
18273,"Llanta 195/R15 Convencional",0.00
18273,"Terminal Barra estabilizadora delantero LH",0.00
18273,"Retrovisor LH negro Manual",0.00
18273,"Tapiceria de pescante LH",0.00
18273,"Cobertor de grada LH",0.00
18273,"Tapa int de retrovisor LH",0.00
18273,"Consola central LH de tablero",0.00
18273,"Rotulas de tijeras LH",0.00
18273,"Copa de rueda LH",0.00
18273,"Bisagra de puerta LH",0.00
18272,"Muñon del RH",0.00
18272,"Evaluación de motorcito parabrisas",0.00
18272,"Amortiguador del RH",0.00
18272,"Balinera del LH",0.00
18272,"Bufa del RH",0.00
18272,"Evaluación de parabrisas",0.00
18272,"Muñequin del RH",0.00
18272,"Terminal del RH",0.00
18272,"Rin del RH N°18 de lujo",0.00
18272,"Puerta tras RH",0.00
18272,"Bisagra de puerta tras RH",0.00
18272,"Puerta del RH",0.00
18272,"Retrovisor RH",0.00
18272,"Moldura de pescante RH con cromo",0.00
18270,"1 Tapon de llenado de aceite",0.00
18270,"Aceite 8/4 15W40",0.00
18270,"Filtro de aire de motor",0.00
18270,"Filtro de combustible",0.00
18270,"2 llanta delanteras RH/LH 225/65/R17",0.00
18270,"Juego de escobilla Del N° 24",0.00
18270,"Juego de escobilla Del N° 18",0.00
18270,"Juego de pitos Bosch",0.00
18270,"Amoriguador del LH/RH",0.00
18270,"2 foco de 2 contactos",0.00
18270,"2 Hules media luna barra estab Del RH/LH",0.00
18270,"1 Bulbo H-7",0.00
18270,"Fricciones Delanteras",0.00
18270,"Filtro de aceite (Elemento)",0.00
18270,"Cremallera de  direccion",0.00
18270,"2 Muñequin del RH/LH",0.00
18270,"2 Terminales de barra estab del RH/LH",0.00
18270,"Filtro de cabina",0.00
18269,"Compresor equivalente",10500.00
18267,"Via de retrovisor LH",0.00
18264,"patas de bomper  trasero",0.00
18264,"Bomper trasero",0.00
18264,"Stop RH",0.00
18262,"Moldura inf de bomper trasero",0.00
18262,"Bomper trasero (Original)",0.00
18262,"Compuerta trasera",0.00
18261,"Bomper frontal",0.00
18260,"Emblema Hilux de Pta Delantera RH",0.00
18260,"Cobertor de grada Rh",3579.95
18260,"Retrovisor RH",0.00
18259,"Guia LH de  bomper forntal",0.00
18259,"Moldura cromada de tono",0.00
18259,"seguros de  parrilla frontal   8",200.00
18259,"Seguros de bomper frontal",300.00
18258,"seguros de bomper frontal",0.00
18258,"Foco rh",0.00
18258,"Parrilla Frontal Cromada",0.00
18256,"Stop LH equivalente",1800.00
18256,"Bulbos  led de cortesia",0.00
18254,"Guia RH de Bomper frontal",0.00
18254,"Foco rh",0.00
18252,"Filtro de aire  motor/ Equivalente",250.00
18252,"Juego de Bujias de Iridium",2600.00
18250,"Extencion  de  fender LH",0.00
18250,"Bomper trasero Cromado/ Equivalente",0.00
18250,"Patas de Bomper trasero  2",0.00
18250,"Seguros para Bomper frontal /10",350.00
18250,"Bomper Frontal /Equivalente",0.00
18250,"Vidrio Frontal",2950.00
18250,"Seguros para Fender / Varios",1575.00
18250,"Guias de  bomper frontal  RH/LH",0.00
18250,"Extencion de fender Rh",1779.00
18249,"Kir de Embriague/ Equivalente",6800.00
18249,"Liquido de frenos (2)",240.00
18249,"Aceite 80W90",952.00
18247,"Guia de bnomper frontal RH/LH",0.00
18247,"Vidrio frontal",0.00
18247,"Bomper trasero",0.00
18247,"Bomper frontal",0.00
18246,"Porta Placa Trasera",0.00
18246,"Puerta delantera Rh",0.00
18246,"Fender trasero RH",0.00
18246,"Chapa de puerta RH",0.00
18246,"Lona de Techo",0.00
18246,"Stop Rh y Lh con base",0.00
18246,"Bomper Trasero",0.00
18246,"Retrovisor Lh",0.00
18245,"Stop LH",7800.00
18244,"Vidrio Trasero",0.00
18244,"Vidrio Frontal",0.00
18241,"Guias de bomper frontal RH Y LH",0.00
18241,"Seguros para Fender/45",1575.00
18241,"Extencion de Fender Del Rh",0.00
18241,"Extencion de Fender Del LH",0.00
18241,"Bomper frontal",0.00
18241,"Vidrio Frontal",0.00
18241,"Empaques para fender",0.00
18241,"Bomper Trasero cromado   Completo",0.00
18241,"Seguros para Bomper Frontal / 10",350.00
18240,"parabrisas",450.00
18240,"Terminal  RH/LH",650.26
18240,"Muñequines delanteros  RH/LH",800.00
18240,"Valvula VVIT",1000.00
18240,"Filtro de aire  motor",120.00
18240,"Aceite  10w30 5/4",1115.00
18240,"2 HUles de  barrra estabilizadora",120.00
18240,"Filtro de aceite",100.20
18240,"Filtro de  cabina",130.00
18239,"Soporte de motor RH/LH (Hidraulico)",9800.00
18239,"Punta de flechas del RH/LH",10700.00
18239,"Aceite Hidraulico",885.00
18238,"Grada RH",0.00
18238,"Puerta del RH",0.00
18237,"seguros de bomper frontal 8",200.00
18237,"Tapon de halogena RH",0.00
18237,"Foam de Bomper frontal RH",0.00
18237,"Rejilla de  bomper frontal",0.00
